date(y-m-d),Argentine Peso,Australian Dollar,Bahraini Dinar,Botswana Pula,Brazilian Real,Bruneian Dollar,Bulgarian Lev,Canadian Dollar,Chilean Peso,Chinese Yuan Renminbi,Colombian Peso,Croatian Kuna,Czech Koruna,Danish Krone,Euro,Hong Kong Dollar,Hungarian Forint,Icelandic Krona,Indian Rupee,Indonesian Rupiah,Iranian Rial,Israeli Shekel,Japanese Yen,Kazakhstani Tenge,South Korean Won,Kuwaiti Dinar,Libyan Dinar,Malaysian Ringgit,Mauritian Rupee,Mexican Peso,Nepalese Rupee,New Zealand Dollar,Norwegian Krone,Omani Rial,Pakistani Rupee,Philippine Peso,Polish Zloty,Qatari Riyal,Romanian New Leu,Russian Ruble,Saudi Arabian Riyal,Singapore Dollar,South African Rand,Sri Lankan Rupee,Swedish Krona,Swiss Franc,Taiwan New Dollar,Thai Baht,Trinidadian Dollar,Turkish Lira,Emirati Dirham,British Pound,Venezuelan Bolivar
2012-05-23,4.46616,1.029979,0.3768,7.874014,2.071444,1.279947,1.555967,1.027661,510.800036,6.333029,1825.00016,6.02248,20.294358,5.912465,0.795549,7.764975,240.868703,127.830002,55.963078,9250.002148,12250.0016,3.860536,79.330665,147.699999,1174.439611,0.279722,1.273696,3.147824,29.400032,14.036363,89.75,1.338541,6.009561,0.3848,92.009002,43.527587,3.494452,3.64128,3.551817,31.733906,3.75017,1.279947,8.440704,130.115978,7.190836,0.955539,29.578433,31.579977,6.350003,1.856557,3.673208,0.637357,4.3
2012-05-24,4.46694,1.023029,0.3769,7.874015,2.030076,1.276345,1.554303,1.027427,507.850008,6.34125,1845.5,6.020379,20.177418,5.906229,0.794697,7.763961,237.861335,128.710007,55.571282,9265.745824,12275.082496,3.853944,79.474715,147.674987,1179.09736,0.280045,1.273578,3.155998,29.89999,14.005582,89.610001,1.327722,6.006562,0.3849,91.9976,43.728998,3.456411,3.641214,3.552091,31.742585,3.750325,1.276345,8.357203,130.499914,7.155363,0.955738,29.611396,31.559701,6.399999,1.845726,3.673208,0.637091,4.3
2012-05-25,4.465881,1.022737,0.3768,7.905139,1.996899,1.279082,1.562709,1.02857,510.00024,6.338434,1842.0008,6.056751,20.272765,5.936832,0.798973,7.76345,239.419208,128.919998,55.365043,9280.0016,12250.008,3.854724,79.653633,147.850014,1185.253665,0.280238,1.2698,3.155748,29.40016,14.016043,89.559998,1.32284,6.017738,0.3848,91.799235,43.789206,3.482075,3.641284,3.577811,32.015818,3.7503,1.279082,8.380402,130.747208,7.172089,0.959438,29.635047,31.664201,6.350016,1.845215,3.673244,0.639,4.3
2012-05-26,4.463,1.024853,0.3758,7.905139,1.9866,1.28165,1.56303,1.0295,510.0,6.3372,1842.0,6.0355,20.2995,5.9361,0.798882,7.76345,239.485,128.919998,55.370003,9280.0,12240.0,3.8523,79.67,147.850006,1185.5,0.27995,1.2698,3.1524,29.4,14.02185,89.559998,1.326436,6.0174,0.3839,91.699997,43.73,3.4876,3.6409,3.5775,32.0637,3.7501,1.28165,8.40025,130.919998,7.17505,0.9598,29.66,31.629999,6.35,1.849,3.6731,0.638386,4.3
2012-05-27,4.463,1.024748,0.3758,7.905139,1.986402,1.2814,1.56303,1.02945,510.0,6.345093,1842.0,6.0355,20.268999,5.93565,0.79885,7.76325,239.465,128.919998,55.365018,9280.0,12240.0,3.8562,79.68,147.850006,1185.400312,0.27995,1.2698,3.154502,29.4,14.0218,89.5,1.32626,6.0179,0.3839,91.700127,43.770023,3.4834,3.6409,3.5775,32.0637,3.7503,1.2814,8.388,130.920152,7.1754,0.9594,29.609027,31.66,6.35,1.849002,3.6731,0.638508,4.3
2012-05-28,4.467996,1.015302,0.3769,7.874015,1.979976,1.277747,1.559293,1.024677,510.7488,6.337037,1844.496,6.027421,20.218377,5.923828,0.797205,7.762912,238.53208,128.919998,55.186274,9284.992,12264.96,3.866996,79.442072,147.87496,1174.850405,0.28005,1.274988,3.153496,29.8992,13.95223,88.599998,1.315361,6.00389,0.3849,92.179393,43.799919,3.464132,3.640999,3.563284,32.06368,3.750115,1.277747,8.344272,131.25,7.155926,0.958252,29.646682,31.634648,6.39992,1.837981,3.673298,0.637577,4.3
2012-05-29,4.4715,1.017854,0.37699,7.874015,1.997387,1.279067,1.566236,1.025522,511.0,6.3437,1822.0,6.062254,20.401059,5.950888,0.800777,7.764186,237.894843,129.490005,55.677499,9550.0,12292.5,3.874632,79.467508,147.850006,1175.324535,0.28025,1.277497,3.15175,29.75,13.934446,88.589996,1.314894,6.033404,0.3845,93.001612,43.269998,3.488971,3.641402,3.575406,32.207295,3.7501,1.279067,8.340319,132.050771,7.209927,0.961821,29.620238,31.743,6.37,1.834716,3.673202,0.639835,4.3
2012-05-30,4.47194,1.026924,0.3768,8.0,2.009738,1.288103,1.576238,1.028559,515.0,6.352832,1820.0,6.088619,20.71384,5.98884,0.805864,7.764283,242.523181,130.139999,56.138128,9420.0,12250.0,3.88329,78.947713,147.850006,1178.762913,0.280698,1.280421,3.164716,29.85,14.083513,89.0,1.324377,6.067483,0.3848,93.515433,43.552399,3.542745,3.642584,3.605027,32.778997,3.75022,1.288103,8.50835,132.278413,7.232682,0.968054,29.73298,31.865112,6.37,1.852336,3.67325,0.643865,4.3
2012-05-31,4.4707,1.029622,0.37688,8.0,2.018855,1.289177,1.582474,1.034531,520.099976,6.369553,1827.000001,6.116405,20.841453,6.012059,0.808998,7.761595,244.288935,130.440002,56.084999,9394.000002,12265.000012,3.899536,78.28877,147.919989,1180.404858,0.28085,1.278,3.173464,29.8,14.3055,89.75,1.328212,6.111518,0.38488,93.650002,43.425055,3.556747,3.640859,3.632,33.480262,3.750224,1.289177,8.527591,132.019957,7.269813,0.971712,29.852926,31.85516,6.41,1.863098,3.6733,0.649222,4.3
2012-06-01,4.4705,1.032246,0.3769,8.064516,2.034708,1.292319,1.575224,1.038223,516.950012,6.371996,1842.5,6.086926,20.739402,5.985389,0.805438,7.760909,245.730959,130.610001,55.425013,9532.49056,12265.0,3.905183,78.178532,148.375,1178.388037,0.28105,1.280612,3.196344,29.9,14.374889,87.940002,1.326929,6.133075,0.3849,93.699997,43.479201,3.550304,3.6416,3.596611,33.679757,3.750217,1.292319,8.588828,130.530046,7.25265,0.967523,29.91856,31.637015,6.42,1.859326,3.67325,0.650135,4.3
2012-06-02,4.468,1.031247,0.377,8.064516,2.0401,1.2925,1.572865,1.04085,518.400024,6.3707,1830.0,6.0697,20.7805,5.98085,0.8046,7.76045,245.33,130.610001,55.580002,9380.0,12240.0,3.9073,78.045,148.350006,1182.6,0.28105,1.2755,3.195,29.4,14.2712,87.940002,1.325732,6.1233,0.3855,93.650002,43.459999,3.54705,3.6396,3.5872,33.6702,3.7503,1.2925,8.5631,131.020004,7.2488,0.96655,29.94,31.6,6.37,1.8571,3.673,0.650957,4.3
2012-06-03,4.468,1.031194,0.377,8.064516,2.0391,1.2924,1.57285,1.04075,518.400024,6.3708,1830.0,6.0697,20.729,5.97535,0.8042,7.76055,245.365,130.610001,55.540001,9380.0,12240.0,3.904,77.995,148.350006,1177.800049,0.28115,1.2728,3.195,29.4,14.2712,87.93,1.325996,6.1235,0.3855,93.75,43.459999,3.5507,3.6416,3.5872,33.6745,3.7504,1.2924,8.5832,131.270004,7.2487,0.96635,29.913,31.76,6.37,1.85925,3.67315,0.650851,4.3
2012-06-04,4.46914,1.02871,0.376804,7.968128,2.042002,1.287568,1.565399,1.042283,515.829988,6.365156,1815.1,6.050465,20.586619,5.947772,0.800283,7.758786,242.39938,129.77,55.654999,9390.2,12251.0,3.890694,78.260883,148.751,1180.152639,0.28046,1.271126,3.1981,29.819999,14.243179,87.93,1.321226,6.088907,0.384804,93.884995,43.472001,3.516328,3.640396,3.570237,33.493376,3.7505,1.287568,8.49744,131.01,7.187029,0.960989,30.002096,31.475048,6.382,1.850334,3.672906,0.650109,4.3
2012-06-05,4.4735,1.028574,0.37699,7.968128,2.029501,1.287335,1.572366,1.041703,513.049988,6.368404,1803.0,6.081819,20.629249,5.974529,0.80391,7.759243,243.822326,129.8,55.645,9390.0,12258.0,3.894613,78.598591,148.75,1178.10016,0.2809,1.2802,3.2028,30.299999,14.261509,87.93,1.325308,6.114638,0.3849,93.979996,43.485001,3.529747,3.64075,3.586267,33.111185,3.7505,1.287335,8.466383,130.25,7.223355,0.96545,29.97,31.589,6.38,1.852118,3.67315,0.651269,4.3
2012-06-06,4.484731,1.009952,0.3769,7.905139,2.019183,1.277133,1.561249,1.030182,510.457992,6.366634,1789.260009,6.038953,20.334178,5.933451,0.798238,7.758884,238.231362,128.850006,55.265118,9294.999987,12284.005373,3.886626,79.089852,148.825012,1174.507304,0.280403,1.277672,3.176523,30.299998,14.101374,89.129997,1.302282,6.084418,0.3849,94.199913,43.248656,3.44355,3.641208,3.56161,32.423406,3.750376,1.277133,8.330203,130.149611,7.198117,0.958495,29.894181,31.458688,6.399999,1.832895,3.673102,0.646332,4.3
2012-06-07,4.486001,1.006399,0.3769,7.874015,2.032777,1.275446,1.556213,1.024361,502.75,6.36485,1772.5,6.019622,20.134878,5.914896,0.795669,7.758398,234.812553,128.389999,54.880484,9424.99992,12275.0,3.868654,79.655898,148.625,1167.844045,0.28035,1.273,3.1659,30.299999,13.958068,89.129997,1.296578,6.041139,0.3849,94.146131,43.18,3.384607,3.641349,3.553445,32.307729,3.75048,1.275446,8.321529,130.250129,7.147952,0.955868,29.859334,31.718827,6.4,1.82604,3.67305,0.642774,4.3
2012-06-08,4.4835,1.013345,0.376804,7.968128,2.023009,1.285145,1.566969,1.03321,505.929994,6.3751,1773.1,6.052835,20.393989,5.955476,0.80119,7.758407,237.447693,129.429993,55.390241,9375.2,12251.0,3.873137,79.476915,146.650994,1174.203597,0.28027,1.2725,3.187476,29.42,14.0217,88.800003,1.303422,6.068041,0.384804,94.254,43.212997,3.44741,3.640828,3.57385,32.538387,3.750499,1.285145,8.433207,129.963007,7.153641,0.962184,29.960072,31.64,6.352,1.82744,3.67281,0.648066,4.3
2012-06-09,4.481,1.008573,0.3768,7.968128,2.0202,1.28315,1.564765,1.0265,505.899994,6.3751,1773.0,6.0162,20.244101,5.9448,0.7988,7.7575,236.070007,129.429993,55.415001,9375.0,12250.0,3.8735,79.330002,146.649994,1173.8,0.28005,1.2722,3.183,29.4,13.9273,88.800003,1.298027,6.0511,0.3848,94.250006,43.25,3.4329,3.6402,3.562,32.455,3.7505,1.28315,8.394,129.889999,7.1331,0.95995,29.93,31.68,6.35,1.8299,3.6728,0.646621,4.3
2012-06-10,4.478,1.008115,0.3745,7.968128,2.0228,1.2831,1.564765,1.02665,505.899994,6.375,1773.0,6.0162,20.244101,5.938,0.79885,7.7583,235.94,129.429993,55.419998,9375.0,12250.0,3.877,79.49,146.649994,1175.300049,0.28065,1.2713,3.1913,29.4,13.92,89.139999,1.298027,6.0536,0.3837,94.349998,43.330002,3.4335,3.639,3.562,32.455,3.7497,1.2831,8.3851,130.220001,7.12765,0.95995,29.958,31.6,6.35,1.8222,3.6732,0.646266,4.3
2012-06-11,4.48548,1.007578,0.377,7.968128,2.037453,1.282566,1.564221,1.028181,499.300228,6.350775,1774.0008,6.038688,20.418566,5.944843,0.799764,7.760308,236.663824,128.580002,55.686641,9395.0016,12250.008,3.877775,79.510976,148.650002,1171.407572,0.280513,1.278188,3.171729,29.60016,13.978829,88.695291,1.293295,6.027882,0.385,94.34987,42.986407,3.446364,3.640792,3.569895,32.695274,3.750494,1.282566,8.43901,131.972575,7.096923,0.960581,29.929581,31.644118,6.350016,1.824618,3.67324,0.644608,4.3
2012-06-12,4.4895,1.007505,0.3771,7.936508,2.059978,1.283659,1.567762,1.027043,505.149994,6.37154,1771.5,6.056305,20.609669,5.956884,0.801535,7.75966,239.038399,129.100006,55.814072,9434.999998,12275.0,3.883525,79.452579,148.875,1169.710597,0.2805,1.278581,3.18372,30.200001,13.983997,89.202071,1.289131,6.035002,0.3851,94.419204,42.855,3.479242,3.641199,3.573391,32.9466,3.75,1.283659,8.442555,132.750031,7.094514,0.9626,29.960996,31.537736,6.4,1.829983,3.67315,0.642656,4.3
2012-06-13,4.487501,1.002875,0.37702,7.905139,2.062019,1.279132,1.552875,1.027125,502.65,6.346483,1786.0,5.998685,20.212304,5.900015,0.793919,7.758656,233.98191,128.910004,55.568883,9420.0,12220.0,3.867557,79.387121,148.899994,1166.414553,0.2804,1.274196,3.18175,29.700001,13.979401,89.209792,1.285394,5.980606,0.3848,94.417924,42.650001,3.412981,3.64155,3.54145,32.433395,3.75035,1.279132,8.361594,132.050142,7.025801,0.953421,29.950047,31.491562,6.35,1.819102,3.67315,0.642895,4.3
2012-06-14,4.494417,1.000983,0.3771,7.936508,2.071009,1.280371,1.550972,1.024828,502.450012,6.371579,1786.5,5.98675,20.22281,5.893,0.792951,7.759084,234.546048,127.68,55.703092,9415.028,12283.0072,3.869271,79.29143,148.975006,1165.668899,0.28034,1.273772,3.189259,30.39976,13.995578,89.135002,1.279142,5.956606,0.3849,94.325164,42.617701,3.412341,3.6412,3.531573,32.535885,3.75035,1.280371,8.412802,132.035605,7.022594,0.952441,29.959243,31.54705,6.4,1.816452,3.67305,0.643752,4.3
2012-06-15,4.4945,0.99406,0.3771,7.905139,2.039781,1.271818,1.548077,1.024373,498.25,6.368796,1785.5,5.980016,20.195936,5.882202,0.791482,7.758742,232.689383,126.339996,55.345001,9385.0,12275.0,3.849584,78.658597,148.975006,1165.627879,0.280201,1.2738,3.167951,30.4,13.924471,89.212903,1.269711,5.957958,0.3849,94.199997,42.27016,3.37191,3.641505,3.532067,32.403509,3.75025,1.271818,8.367023,131.529999,6.996368,0.950631,29.906662,31.460039,6.4,1.814486,3.6733,0.638709,4.3
2012-06-16,4.489,0.99167,0.377,7.905139,2.0514,1.27095,1.54506,1.0224,497.5,6.36625,1783.0,5.9687,20.1198,5.87185,0.79125,7.7598,232.485,126.339996,55.496215,9380.0,12250.0,3.85225,78.71,148.949997,1165.849928,0.2802,1.2663,3.168,29.9,13.9288,89.300003,1.269358,5.9516,0.3848,94.099999,42.269994,3.3606,3.6388,3.53,32.22,3.74985,1.27095,8.358335,131.529996,6.98115,0.94855,29.903499,31.440001,6.35,1.8088,3.6725,0.636233,4.3
2012-06-17,4.489,0.99167,0.377,7.905139,2.0514,1.27075,1.54506,1.0223,497.5,6.36625,1783.0,5.9687,20.1196,5.8783,0.79125,7.7596,232.485,126.339996,55.496247,9380.0,12250.0,3.85,78.72,148.949997,1165.849928,0.2802,1.2663,3.168,29.9,13.92895,89.300003,1.269197,5.9517,0.3848,94.099998,42.269994,3.36345,3.6388,3.53,32.22,3.74985,1.27075,8.35817,131.529996,6.99565,0.94855,29.903499,31.51,6.35,1.8088,3.6725,0.636314,4.3
2012-06-18,4.496496,0.99156,0.377,7.905139,2.067248,1.272742,1.555867,1.026536,502.399994,6.358527,1783.0,6.00115,20.37372,5.911341,0.795456,7.758967,232.29753,124.910004,55.855,9440.0,12250.0,3.857633,78.96296,148.850006,1157.628829,0.27995,1.2555,3.159521,30.299999,13.918683,89.224401,1.265593,5.99789,0.385,94.050003,42.3384,3.400188,3.6421,3.549885,32.453931,3.7507,1.272742,8.342534,132.035004,7.042823,0.955393,29.889755,31.463023,6.35,1.816552,3.67315,0.638614,4.3
2012-06-19,4.49878,0.980862,0.377096,7.782101,2.037875,1.265505,1.54099,1.018017,499.820054,6.356375,1785.40016,5.945411,20.024247,5.85638,0.787862,7.759259,226.673748,124.940002,55.950983,9402.398684,12275.232883,3.846934,78.922075,148.824013,1155.052362,0.279949,1.272972,3.159389,30.646032,13.699151,89.147118,1.252146,5.929082,0.385099,93.949778,42.366391,3.341017,3.641541,3.516547,32.335656,3.750349,1.265505,8.206258,132.704887,6.958735,0.946195,29.866661,31.38748,6.398003,1.800336,3.673214,0.635674,4.3
2012-06-20,4.494309,0.980958,0.377097,7.782101,2.027248,1.268097,1.539577,1.019346,495.505994,6.362291,1772.42,5.938383,20.104103,5.851923,0.787153,7.758675,225.236328,124.68,56.243903,9414.84,12282.2,3.862495,79.552157,148.825012,1151.42306,0.279462,1.2738,3.15744,31.02,13.728462,89.660183,1.255382,5.901811,0.3851,94.284002,42.170601,3.331061,3.641316,3.509053,32.545252,3.750357,1.268097,8.180344,132.920803,6.95334,0.945353,29.874484,31.529837,6.392,1.791334,3.673041,0.635101,4.3
2012-06-21,4.50146,0.990672,0.377,7.874015,2.045091,1.276143,1.554014,1.025272,499.0,6.365935,1774.0,5.983009,20.523328,5.906795,0.794533,7.760623,228.438413,124.93,56.254997,9500.0,12302.0,3.890845,80.197195,148.800003,1153.486586,0.27986,1.2663,3.180276,30.549999,13.751269,89.772942,1.26172,5.950536,0.3848,94.449997,42.409804,3.391339,3.641828,3.545645,33.113288,3.75045,1.276143,8.31296,132.825798,7.002189,0.954327,29.880436,31.805,6.35,1.802499,3.673208,0.639567,4.3
2012-06-22,4.3985,0.994235,0.3771,7.936508,2.058523,1.275796,1.55538,1.026199,502.75,6.365291,1778.5,6.003398,20.534089,5.926109,0.797228,7.761183,228.941595,126.02,57.148507,9435.0,12283.0,3.904481,80.520098,149.225006,1158.29299,0.27925,1.2738,3.193499,30.85,13.84814,89.800003,1.264955,5.961546,0.3849,94.5,42.504947,3.409586,3.64148,3.566148,33.239914,3.75057,1.275796,8.41434,133.034981,7.018803,0.957499,29.946702,31.809,6.4,1.814068,3.67322,0.64193,4.3
2012-06-23,4.508,0.993739,0.37702,7.936508,2.067,1.2781,1.55612,1.02415,503.0,6.3652,1790.0,5.9695,20.5203,5.9135,0.795197,7.76035,229.095,126.02,57.150002,9480.0,12240.0,3.899,80.425,149.199997,1158.7,0.28045,1.25535,3.1925,30.775,13.8639,89.800003,1.265182,5.9603,0.3848,94.400002,42.470001,3.3987,3.639,3.5524,33.199501,3.7502,1.2781,8.39675,132.960007,7.00525,0.95525,29.95,31.73,6.35,1.8125,3.673,0.641581,4.3
2012-06-24,4.508,0.99369,0.37702,7.936508,2.063701,1.2786,1.55595,1.02415,503.0,6.3657,1790.0,5.9695,20.5202,5.91335,0.795197,7.76035,229.075,126.02,57.118002,9480.0,12240.0,3.9015,80.425,149.199997,1157.699727,0.28045,1.25535,3.190601,30.775,13.8638,89.800003,1.265022,5.9603,0.3848,94.400034,42.479996,3.3988,3.639,3.5524,33.199501,3.7499,1.2786,8.3965,132.870024,7.0067,0.95565,29.91201,31.809999,6.35,1.8125,3.6725,0.641519,4.3
2012-06-25,4.51052,1.001807,0.377096,7.936508,2.073517,1.284567,1.566997,1.030431,507.020036,6.364352,1797.40016,6.03652,20.744865,5.955263,0.801154,7.760668,230.379766,126.209999,57.125175,9439.80032,12274.0016,3.92194,79.512381,149.273996,1163.647683,0.2806,1.2567,3.197771,30.980032,13.965898,89.682405,1.272753,6.021558,0.385096,94.499974,42.660328,3.411516,3.641221,3.578709,33.283191,3.75031,1.284567,8.503756,133.524239,7.084666,0.962095,29.974679,31.855114,6.398003,1.823553,3.673123,0.642917,4.3
2012-06-26,4.5045,0.995385,0.3771,7.968128,2.074041,1.278951,1.568168,1.026698,509.25,6.363675,1807.5,6.025831,20.779395,5.960158,0.801751,7.759214,230.175207,126.07,56.955616,9440.0,12274.999999,3.943012,79.479465,149.325012,1158.279708,0.2805,1.257,3.198449,31.35,13.851376,89.773078,1.264316,6.026708,0.3851,94.5,42.504986,3.404595,3.64152,3.572438,32.947671,3.750205,1.278951,8.449648,133.570094,7.084727,0.963037,29.967498,31.897011,6.4,1.812473,3.67331,0.640289,4.3
2012-06-27,4.5137,0.992903,0.3771,7.81274,2.081122,1.277061,1.570023,1.025967,506.350006,6.359531,1797.5,6.03647,20.737724,5.967531,0.802706,7.758573,230.142442,126.010002,56.935065,9455.0,12275.0,3.94849,79.840139,149.144989,1156.238468,0.2806,1.257,3.19375,31.1,13.660762,89.77649,1.264673,6.044529,0.3851,94.674001,42.36039,3.418733,3.64128,3.57339,32.997694,3.75016,1.277061,8.424321,133.767188,7.070458,0.964152,29.947238,31.865056,6.4,1.81501,3.672998,0.643087,4.3
2012-06-28,4.508499,0.997387,0.377,7.968128,2.092375,1.280594,1.572888,1.033612,505.899994,6.358301,1792.0,6.04401,20.727665,5.977363,0.804165,7.75908,232.936828,126.5,56.814993,9490.000005,12295.0,3.943681,79.351077,149.350006,1157.528203,0.2807,1.2495,3.196507,30.5,13.67042,89.68348,1.27184,6.065822,0.3848,94.478336,42.394996,3.453596,3.641591,3.579,33.106552,3.749664,1.280594,8.431443,134.020004,7.062107,0.966078,29.939617,31.8908,6.35,1.82987,3.673153,0.644965,4.3
2012-06-29,4.5245,0.976877,0.3771,7.8125,2.012976,1.267472,1.543507,1.019382,500.950012,6.355528,1807.40016,5.934306,20.143005,5.867523,0.789186,7.757213,226.198449,125.440002,55.568399,9390.0,12275.0,3.906924,79.809568,149.475006,1141.795279,0.280003,1.2567,3.172786,31.080032,13.413783,89.664699,1.245976,5.954658,0.3849,94.576008,41.985293,3.334117,3.64171,3.510446,32.416263,3.750245,1.267472,8.176117,133.931998,6.91094,0.948408,29.838001,31.574269,6.4,1.808319,3.673376,0.63762,4.3
2012-06-30,4.522,0.976849,0.377,7.782101,2.0095,1.2654,1.54606,1.01665,500.899994,6.355,1780.0,5.9157,20.3455,5.8718,0.789671,7.7573,225.83,125.440002,55.625,9385.0,12250.0,3.9081,79.82,149.449997,1141.15,0.28015,1.2495,3.1768,30.6,13.3527,89.660004,1.247738,5.9592,0.3848,94.480003,41.82,3.3457,3.6401,3.5121,32.355,3.74985,1.2654,8.177,133.720001,6.9198,0.94765,29.8,31.549999,6.35,1.8072,3.6731,0.636679,4.3
2012-07-01,4.523,0.976658,0.3745,7.782101,2.00931,1.2654,1.54606,1.01665,500.899994,6.354898,1780.0,5.9157,20.3455,5.8717,0.789858,7.7574,225.835,125.440002,55.528438,9385.0,12250.0,3.9061,79.82,149.449997,1144.501555,0.280156,1.2495,3.176282,30.6,13.3285,89.6609,1.247349,5.9596,0.3839,94.650002,41.845377,3.33295,3.64039,3.5121,32.384499,3.74985,1.2654,8.1662,133.727995,6.91995,0.94765,29.862419,31.549999,6.35,1.80761,3.673104,0.636557,4.3
2012-07-02,4.5265,0.976611,0.3771,7.8125,1.98945,1.267301,1.554251,1.019293,501.049988,6.34961,1782.5,5.960082,20.297113,5.908001,0.794654,7.75795,226.83243,125.19,55.45489,9390.0,12275.0,3.920439,79.419603,149.475006,1144.043775,0.28025,1.257,3.1636,31.299999,13.381034,89.664663,1.245724,5.97394,0.3849,94.650002,41.974987,3.348985,3.6416,3.536168,32.564206,3.75032,1.267301,8.173313,133.770004,6.924939,0.954594,29.889178,31.580167,6.4,1.806868,3.6732,0.637842,4.3
2012-07-03,4.52634,0.971401,0.3771,7.751938,1.991924,1.261253,1.549688,1.012264,500.75,6.355006,1780.5,5.938846,20.191064,5.890852,0.792311,7.754177,225.642164,125.309998,54.315002,9379.998219,12275.000578,3.921961,79.793348,149.475006,1134.706491,0.28015,1.257,3.151158,31.35,13.295235,87.449997,1.240987,5.959958,0.3849,94.650002,41.661199,3.326613,3.641338,3.532467,32.125716,3.750204,1.261253,8.078148,133.682777,6.928212,0.951771,29.86568,31.38922,6.4,1.796326,3.673182,0.636808,4.3
2012-07-04,4.52446,0.972626,0.3771,7.633588,2.031153,1.266227,1.561275,1.013048,495.75,6.348627,1774.5,5.983233,20.391596,5.936353,0.798272,7.75564,228.202785,125.82,54.493002,9350.0,12275.0,3.921914,79.810195,149.475006,1136.760997,0.280598,1.257,3.15363,31.299999,13.370995,87.772942,1.243414,5.990631,0.3849,94.550003,41.732998,3.364686,3.641674,3.572532,32.345284,3.7502,1.266227,8.142682,133.820007,6.915461,0.959009,29.831917,31.512712,6.42,1.8083,3.673124,0.641095,4.3
2012-07-05,4.52558,0.971476,0.3771,7.8125,2.028953,1.26346,1.579365,1.013113,496.75,6.356988,1774.5,6.052746,20.679302,6.008352,0.807511,7.755256,231.254094,126.790001,54.956682,9367.000001,12275.0,3.931341,79.95378,149.625,1134.724879,0.280808,1.257,3.16309,31.049999,13.347528,87.010606,1.242593,6.043602,0.3849,94.300003,41.705199,3.400521,3.641674,3.624607,32.522198,3.7501,1.26346,8.13082,133.865195,6.965581,0.969962,29.869948,31.577053,6.4,1.811154,3.67315,0.643905,4.3
2012-07-06,4.530941,0.981562,0.3771,7.751928,2.036548,1.273083,1.591975,1.019693,498.75,6.366147,1784.5,6.101233,20.904268,6.05465,0.813944,7.754362,235.796318,127.91,55.458995,9415.0,12275.0,3.941911,79.612765,149.625,1142.600152,0.281498,1.257,3.174452,31.200001,13.49202,88.050016,1.255384,6.124412,0.3849,94.0,41.855199,3.463189,3.641716,3.682127,32.872789,3.750125,1.273083,8.275111,133.4684,7.031084,0.977586,29.945847,31.714763,6.4,1.821323,3.672874,0.645945,4.3
2012-07-07,4.527,0.979048,0.377,7.874015,2.0284,1.27175,1.59165,1.0182,498.0,6.3658,1782.0,6.09975,20.917,6.0535,0.81375,7.75435,235.695,127.91,55.404999,9395.0,12250.0,3.9452,79.68,149.600006,1140.65,0.28095,1.2495,3.1724,30.700001,13.3892,88.050003,1.25274,6.11625,0.3848,94.099998,41.740002,3.45465,3.6383,3.6848,32.8662,3.7502,1.27175,8.24551,133.220001,7.022,0.9764,29.95,31.690001,6.35,1.8167,3.6723,0.645557,4.3
2012-07-08,4.532,0.979,0.377,7.874015,2.027701,1.27175,1.59165,1.01915,498.0,6.3656,1782.0,6.09975,20.917,6.05315,0.81375,7.75435,235.695,127.91,55.40001,9395.0,12250.0,3.9452,79.665,149.600006,1137.901174,0.280951,1.2495,3.173502,30.700001,13.3892,88.099998,1.25274,6.116,0.3848,94.00016,41.780127,3.45465,3.638305,3.6848,32.8745,3.7494,1.27175,8.24551,133.2204,7.02155,0.97645,29.882031,31.73,6.35,1.816704,3.672301,0.645578,4.3
